,Start Time:,2025-10-10 07:57:00, End Time:,2025-10-10 13:10:00, Normalization:,None,,,
2025-10-10 08:31:00,56.52,12.67,56,56,56,56,0,48,4
2025-10-10 08:32:00,56.53,38,56,13,56,56,6,14,13
2025-10-10 08:33:00,56.55,23,25,0,56,56,0,22,56
2025-10-10 08:34:00,56.57,8.67,56,2,56,56,8,8,23
2025-10-10 08:35:00,56.58,8,25,6,56,56,0,0,56
2025-10-10 08:36:00,56.6,20,56,0,56,56,4,3,56
2025-10-10 08:37:00,56.62,5,20,12,56,48,0,4,10
2025-10-10 08:38:00,56.63,3,10,20,56,56,0,0,56
2025-10-10 08:39:00,56.65,6,6,4,56,26,0,2,12
2025-10-10 08:40:00,56.67,6,3,0,56,56,2,11.33,7
2025-10-10 08:41:00,56.68,6,4,20,56,56,0,10,50
2025-10-10 08:42:00,56.7,8,23,7,56,56,0,3,6
2025-10-10 08:43:00,56.72,0,8,9,56,56,0,5,15
2025-10-10 08:44:00,56.73,6,4,0,56,56,0,0,4
2025-10-10 08:45:00,56.75,4,14,4,56,56,0,4,24
2025-10-10 08:46:00,56.77,0,6,4,56,56,2,4,5.33
2025-10-10 08:47:00,56.78,0,22,0,56,56,0,25,56
2025-10-10 08:48:00,56.8,8,0,5,56,56,38,25,32
2025-10-10 08:49:00,56.82,2,6,0,56,14,56,25,8
2025-10-10 08:50:00,56.83,0,0,8,56,46,23,56,4
2025-10-10 08:51:00,56.85,0,4,0,56,22,11,14.67,5.33
2025-10-10 08:52:00,56.87,4,4,6,56,56,2,9.33,19
2025-10-10 08:53:00,56.88,4,6,4,56,56,0,25,20
2025-10-10 08:54:00,56.9,0,14,18,56,56,0,56,0
2025-10-10 08:55:00,56.92,0,9,7.33,56,56,2,56,2
2025-10-10 08:56:00,56.93,18,17,19,56,56,0,56,2
2025-10-10 08:57:00,56.95,2,10,56,56,56,0,56,20
2025-10-10 08:58:00,56.97,0,0,56,56,56,4,56,0
2025-10-10 08:59:00,56.98,8,50,56,56,56,18,24,0
2025-10-10 09:00:00,57,2,56,36,56,56,0,56,0
2025-10-10 09:01:00,57.02,0,24,0,56,56,8,56,2
2025-10-10 09:02:00,57.03,0,56,2,56,25,0,44,4
2025-10-10 09:03:00,57.05,0,56,6,56,56,8,42,0
2025-10-10 09:04:00,57.07,4,56,20,56,56,0,56,0
2025-10-10 09:05:00,57.08,0,56,0,56,56,0,56,0
2025-10-10 09:06:00,57.1,0,56,14,56,56,0,56,14
2025-10-10 09:07:00,57.12,10,56,24,56,56,4,56,0
2025-10-10 09:08:00,57.13,0,56,56,56,56,4,56,4
2025-10-10 09:09:00,57.15,0,56,9.33,56,56,56,28,0
2025-10-10 09:10:00,57.17,4,56,8,56,2,14,0,0
2025-10-10 09:11:00,57.18,0,56,5,56,22,56,0,0
2025-10-10 09:12:00,57.2,2,23,7,56,56,56,3,6
2025-10-10 09:13:00,57.22,0,56,0,56,56,56,0,0
2025-10-10 09:14:00,57.23,0,56,14,56,52,56,0,4
2025-10-10 09:15:00,57.25,0,56,19,56,56,56,6,0
2025-10-10 09:16:00,57.27,6,56,0,56,56,14,0,0
2025-10-10 09:17:00,57.28,0,56,0,56,56,56,14,15
2025-10-10 09:18:00,57.3,4,23,4,56,14,56,0,12
2025-10-10 09:19:00,57.32,0,56,0,56,56,56,0,0
2025-10-10 09:20:00,57.33,0,56,0,56,56,56,8,0
2025-10-10 09:21:00,57.35,2,56,8,56,13,56,0,0
2025-10-10 09:22:00,57.37,8,56,0,56,8,56,0,0
2025-10-10 09:23:00,57.38,2,56,4,56,12,46,18,0
2025-10-10 09:24:00,57.4,0,56,6,56,0,20,0,2
2025-10-10 09:25:00,57.42,6,20,0,56,0,56,4,0
2025-10-10 09:26:00,57.43,5,56,0,9.33,0,56,0,0
2025-10-10 09:27:00,57.45,2,56,0,10.67,0,50,8,6
2025-10-10 09:28:00,57.47,2,56,12,0,6,56,2,0
2025-10-10 09:29:00,57.48,4,56,20,15,0,56,4,0
2025-10-10 09:30:00,57.5,4,6,56,4,0,13,0,0
2025-10-10 09:31:00,57.52,0,6,56,0,0,22,4,0
2025-10-10 09:32:00,57.53,4,0,56,6,0,6,0,9
2025-10-10 09:33:00,57.55,10,2,56,0,0,56,0,14
2025-10-10 09:34:00,57.57,4,20,56,6,0,56,4,8.67
2025-10-10 09:35:00,57.58,7.33,54,56,2,10,56,8,22
2025-10-10 09:36:00,57.6,5,2,56,6,56,56,2,14.67
2025-10-10 09:37:00,57.62,6.5,0,56,8,56,9,0,24
2025-10-10 09:38:00,57.63,56,0,56,6,56,34,0,14.67
2025-10-10 09:39:00,57.65,56,0,56,8,56,22,4,56
2025-10-10 09:40:00,57.67,56,10,52,2,26,17,6,56
2025-10-10 09:41:00,57.68,56,6,56,6,56,0,12,56
2025-10-10 09:42:00,57.7,17,2,56,56,56,0,0,56
2025-10-10 09:43:00,57.72,13.33,0,56,10,56,4,0,56
2025-10-10 09:44:00,57.73,46,0,56,6,56,0,4,50
2025-10-10 09:45:00,57.75,18,4,56,8,56,0,4,20
2025-10-10 09:46:00,57.77,23,6,56,6,56,0,0,26
2025-10-10 09:47:00,57.78,25,0,56,8,56,0,0,0
2025-10-10 09:48:00,57.8,25,0,56,0,50,0,10,0
2025-10-10 09:49:00,57.82,25,0,56,0,42,0,25,10
2025-10-10 09:50:00,57.83,10,2,56,0,18,16,24,11
2025-10-10 09:51:00,57.85,12,0,56,18,0,6,28,14
2025-10-10 09:52:00,57.87,6,0,50,0,0,0,17,3
2025-10-10 09:53:00,57.88,42,0,56,2,0,0,52,0
2025-10-10 09:54:00,57.9,18,4,56,0,0,0,56,0
2025-10-10 09:55:00,57.92,0,0,56,5,6,0,10,0
2025-10-10 09:56:00,57.93,28,0,2,2,0,0,6,0
2025-10-10 09:57:00,57.95,24,2,52,12,32,2,0,0
2025-10-10 09:58:00,57.97,21,0,18,4,0,0,4,0
2025-10-10 09:59:00,57.98,4,0,56,19,0,4,0,0
2025-10-10 10:00:00,58,4,6,56,56,2,0,0,0
2025-10-10 10:01:00,58.02,0,0,4,56,0,0,0,0
2025-10-10 10:02:00,58.03,0,0,0,56,42,0,6,0
2025-10-10 10:03:00,58.05,0,0,2,56,14,0,34,0
2025-10-10 10:04:00,58.07,5,0,0,56,14,4,0,0
2025-10-10 10:05:00,58.08,0,0,0,56,0,0,0,12
2025-10-10 10:06:00,58.1,6,26,10,56,0,0,0,0
2025-10-10 10:07:00,58.12,0,0,0,56,0,0,0,0
2025-10-10 10:08:00,58.13,0,0,0,56,14,9.33,0,0
2025-10-10 10:09:00,58.15,0,0,0,56,0,56,0,6
2025-10-10 10:10:00,58.17,0,2,0,56,0,56,0,0
2025-10-10 10:11:00,58.18,0,0,14,56,0,56,4,0
2025-10-10 10:12:00,58.2,6,5,5,56,16,56,6,0
2025-10-10 10:13:00,58.22,36,25,0,56,0,56,6,20
2025-10-10 10:14:00,58.23,0,56,50,56,0,14,0,6
2025-10-10 10:15:00,58.25,0,56,4,56,8,56,0,0
2025-10-10 10:16:00,58.27,0,56,0,56,0,56,0,0
2025-10-10 10:17:00,58.28,4,56,0,56,0,56,14,0
2025-10-10 10:18:00,58.3,0,56,0,56,0,56,6,0
2025-10-10 10:19:00,58.32,0,21,2,56,0,56,0,0
2025-10-10 10:20:00,58.33,0,48,6,56,0,56,6,18
2025-10-10 10:21:00,58.35,0,36,0,56,6,56,2,38
2025-10-10 10:22:00,58.37,8,6,2,56,22,56,14,0
2025-10-10 10:23:00,58.38,0,0,0,56,56,56,0,0
2025-10-10 10:24:00,58.4,22,0,0,56,56,56,0,0
2025-10-10 10:25:00,58.42,0,0,0,56,56,56,0,4
2025-10-10 10:26:00,58.43,0,0,0,56,56,20,0,0
2025-10-10 10:27:00,58.45,0,10,11,56,56,0,8,0
2025-10-10 10:28:00,58.47,8,0,14,56,56,0,6,0
2025-10-10 10:29:00,58.48,0,0,6,56,56,3,4,0
2025-10-10 10:30:00,58.5,4,3.33,0,56,56,6,6,4
2025-10-10 10:31:00,58.52,0,0,12,56,56,0,4,0
2025-10-10 10:32:00,58.53,0,8,0,56,56,7,24,0
2025-10-10 10:33:00,58.55,0,0,0,56,56,0,18,0
2025-10-10 10:34:00,58.57,6,0,16,56,56,5,0,0
2025-10-10 10:35:00,58.58,2,0,8,56,56,0,8,0
2025-10-10 10:36:00,58.6,0,4,4,56,56,0,6,0
2025-10-10 10:37:00,58.62,4,0,16,56,56,0,2,0
2025-10-10 10:38:00,58.63,4,0,22,56,56,8,4,4
2025-10-10 10:39:00,58.65,0,0,6,56,54,4,0,6
2025-10-10 10:40:00,58.67,4,0,0,56,56,6,0,0
2025-10-10 10:41:00,58.68,38,0,6,56,56,0,0,0
2025-10-10 10:42:00,58.7,48,0,0,16,11,0,0,0
2025-10-10 10:43:00,58.72,20,0,0,0,2,0,4,18
2025-10-10 10:44:00,58.73,56,0,30,7,0,0,2,0
2025-10-10 10:45:00,58.75,56,8,10,0,0,0,2,15.33
2025-10-10 10:46:00,58.77,23,5,44,4,2,4,24,5
2025-10-10 10:47:00,58.78,56,56,7,0,9,0,48,4
2025-10-10 10:48:00,58.8,56,4,0,18,12,0,26,24
2025-10-10 10:49:00,58.82,56,52,0,4,16,0,10,15
2025-10-10 10:50:00,58.83,56,56,0,20,16,0,38,25
2025-10-10 10:51:00,58.85,56,8,10,16,4,8,34,56
2025-10-10 10:52:00,58.87,46,0,0,56,3,0,2.67,56
2025-10-10 10:53:00,58.88,5,12,0,56,6,6,4,6
2025-10-10 10:54:00,58.9,48,0,4,56,0,4,0,52
2025-10-10 10:55:00,58.92,16,0,6,56,0,4,0,7
2025-10-10 10:56:00,58.93,8.67,4,0,56,0,2,0,56
2025-10-10 10:57:00,58.95,18,0,0,56,4,4,16,12
2025-10-10 10:58:00,58.97,4,0,0,56,0,0,4,56
2025-10-10 10:59:00,58.98,8.67,0,12,56,22,12,6,12
2025-10-10 11:00:00,59,4,0,2,52,4,0,0,56
2025-10-10 11:01:00,59.02,9,0,56,6,0,11,0,24
2025-10-10 11:02:00,59.03,8,4,12,0,0,56,10,56
2025-10-10 11:03:00,59.05,10,8,32,4,0,26,4,56
2025-10-10 11:04:00,59.07,10,0,21,0,16,0,0,54
2025-10-10 11:05:00,59.08,2,0,56,2,0,4,0,15
2025-10-10 11:06:00,59.1,2,2,56,4,0,0,3.33,56
2025-10-10 11:07:00,59.12,8,0,56,0,0,0,0,56
2025-10-10 11:08:00,59.13,0,0,56,18,2,0,4,19
2025-10-10 11:09:00,59.15,0,0,56,0,18,4,0,56
2025-10-10 11:10:00,59.17,0,0,25,0,0,2,0,20
2025-10-10 11:11:00,59.18,6,0,56,0,0,0,4,24
2025-10-10 11:12:00,59.2,0,8,56,22,0,0,0,56
2025-10-10 11:13:00,59.22,0,0,5,8,18,4,0,48
2025-10-10 11:14:00,59.23,0,0,0,5,0,2,0,52
2025-10-10 11:15:00,59.25,0,0,0,6,0,0,0,56
2025-10-10 11:16:00,59.27,0,0,0,5,6,0,6,56
2025-10-10 11:17:00,59.28,0,6,6,48,0,0,8,21
2025-10-10 11:18:00,59.3,0,20,0,2,0,0,0,46
2025-10-10 11:19:00,59.32,4,0,10,0,0,6,0,25
2025-10-10 11:20:00,59.33,0,0,20,0,0,0,0,56
2025-10-10 11:21:00,59.35,0,8,15,12,10,0,0,56
2025-10-10 11:22:00,59.37,6,0,0,0,0,0,4,23
2025-10-10 11:23:00,59.38,0,0,0,4,0,2,5,56
2025-10-10 11:24:00,59.4,2,0,0,8,0,4,2,5.33
2025-10-10 11:25:00,59.42,0,0,2,4,0,0,2,13
2025-10-10 11:26:00,59.43,0,15,4,0,0,0,12,23
2025-10-10 11:27:00,59.45,0,14,0,6,24,0,4,56
2025-10-10 11:28:00,59.47,5,56,6,4,20,0,0,25
2025-10-10 11:29:00,59.48,6,46,19,0,8,40,23,23
2025-10-10 11:30:00,59.5,0,6,6,52,22,56,11,24
2025-10-10 11:31:00,59.52,4,4,0,23,4,56,38,46
2025-10-10 11:32:00,59.53,4,18,2,9.33,8,56,8,56
2025-10-10 11:33:00,59.55,0,6,0,14,0,20,0,28
2025-10-10 11:34:00,59.57,30,4,3,0,0,48,2,24
2025-10-10 11:35:00,59.58,0,6,0,0,2,46,0,56
2025-10-10 11:36:00,59.6,3,12,12,2,0,52,0,26
2025-10-10 11:37:00,59.62,2,0,0,28,0,56,13.33,56
2025-10-10 11:38:00,59.63,2,5,4,0,15,56,25,56
2025-10-10 11:39:00,59.65,10,0,0,0,0,56,56,23
2025-10-10 11:40:00,59.67,0,8,3.33,0,2,17,22,56
2025-10-10 11:41:00,59.68,8,0,10,0,0,0,28,56
2025-10-10 11:42:00,59.7,18,7,56,6,0,2,8,56
2025-10-10 11:43:00,59.72,18,9,3,4,0,0,12,8
2025-10-10 11:44:00,59.73,0,3,0,0,0,0,6,0
2025-10-10 11:45:00,59.75,0,0,0,9,0,12,0,0
2025-10-10 11:46:00,59.77,3,2,0,10.67,4,2,0,0
2025-10-10 11:47:00,59.78,0,0,6,6,0,10,16,16
2025-10-10 11:48:00,59.8,4,19,0,0,3,0,0,8
2025-10-10 11:49:00,59.82,0,0,6,10,0,4,0,0
2025-10-10 11:50:00,59.83,0,0,0,4,0,0,4,0
2025-10-10 11:51:00,59.85,16,0,0,10,6,8,10,14
2025-10-10 11:52:00,59.87,4,0,0,0,0,6,0,0
2025-10-10 11:53:00,59.88,0,0,0,4,0,0,0,0
2025-10-10 11:54:00,59.9,0,0,0,0,2,0,0,0
2025-10-10 11:55:00,59.92,12,38,8,28,0,6,0,0
2025-10-10 11:56:00,59.93,0,56,10,56,0,2,0,4
2025-10-10 11:57:00,59.95,0,9,0,56,0,0,8,2
2025-10-10 11:58:00,59.97,10,50,0,56,0,0,0,4
2025-10-10 11:59:00,59.98,0,56,6,56,14,24,8,8
2025-10-10 12:00:00,60,0,48,6,56,56,8.5,0,4
2025-10-10 12:01:00,60.02,0,22,10,56,10,8,0,0
2025-10-10 12:02:00,60.03,0,56,2,56,17,0,0,4
2025-10-10 12:03:00,60.05,12,19,0,56,13.33,0,0,4
2025-10-10 12:04:00,60.07,11,15.33,2,56,21,0,4,0
2025-10-10 12:05:00,60.08,0,20,0,56,56,8,5,0
2025-10-10 12:06:00,60.1,0,9,0,56,56,0,2,6
2025-10-10 12:07:00,60.12,0,19,0,56,56,0,22,2
2025-10-10 12:08:00,60.13,0,0,28,56,56,12,6,4
2025-10-10 12:09:00,60.15,0,0,56,56,56,0,0,0
2025-10-10 12:10:00,60.17,0,0,56,56,56,8,0,4
2025-10-10 12:11:00,60.18,0,0,56,56,56,10,0,8
2025-10-10 12:12:00,60.2,0,0,56,56,56,0,6,2
2025-10-10 12:13:00,60.22,0,0,12,56,56,6,2,10
2025-10-10 12:14:00,60.23,2,0,13.33,56,56,0,4,0
2025-10-10 12:15:00,60.25,0,8,56,24,56,4,4,0
2025-10-10 12:16:00,60.27,4,8,56,56,56,4,0,0
2025-10-10 12:17:00,60.28,0,0,56,56,17,8,4,2
2025-10-10 12:18:00,60.3,0,0,8.67,56,21,0,2,10
2025-10-10 12:19:00,60.32,0,0,56,56,56,6,0,0
2025-10-10 12:20:00,60.33,10,22,23,56,25,0,0,0
2025-10-10 12:21:00,60.35,12,0,56,56,23,0,10,0
2025-10-10 12:22:00,60.37,4,0,50,56,42,0,12,0
2025-10-10 12:23:00,60.38,11.33,0,50,22,10.67,0,22,6
2025-10-10 12:24:00,60.4,56,0,56,0,56,0,19,4
2025-10-10 12:25:00,60.42,14,8,56,0,56,10,25,8
2025-10-10 12:26:00,60.43,0,0,24,0,56,0,56,0
2025-10-10 12:27:00,60.45,20,0,56,4,56,22,50,6
2025-10-10 12:28:00,60.47,56,0,56,0,5,32,9.33,0
2025-10-10 12:29:00,60.48,22,2,56,2,56,18,4.67,22
2025-10-10 12:30:00,60.5,48,6,56,6,56,4,6,4
2025-10-10 12:31:00,60.52,54,0,56,6,56,0,6,0
2025-10-10 12:32:00,60.53,56,0,56,6,56,0,10,0
2025-10-10 12:33:00,60.55,56,0,56,0,56,2,0,2
2025-10-10 12:34:00,60.57,56,10,56,6,7,0,4,0
2025-10-10 12:35:00,60.58,56,0,56,0,2,2,4,4
2025-10-10 12:36:00,60.6,20,6,56,15,34,6,4,0
2025-10-10 12:37:00,60.62,6,0,56,0,8,0,0,0
2025-10-10 12:38:00,60.63,56,8,56,0,4,2,2,46
2025-10-10 12:39:00,60.65,40,2,56,8,8,6,10,56
2025-10-10 12:40:00,60.67,52,0,56,22,4,0,0,5
2025-10-10 12:41:00,60.68,56,0,56,22,0,0,0,0
2025-10-10 12:42:00,60.7,56,0,56,0,4,6,0,0
2025-10-10 12:43:00,60.72,56,0,56,0,0,0,4,6
2025-10-10 12:44:00,60.73,56,56,56,0,0,7,0,0
2025-10-10 12:45:00,60.75,56,14,56,0,2,56,0,0
2025-10-10 12:46:00,60.77,56,4,56,8,0,56,11,0
2025-10-10 12:47:00,60.78,56,32,0,0,0,56,0,0
2025-10-10 12:48:00,60.8,56,6,6,10,0,25,4,6
2025-10-10 12:49:00,60.82,50,10,56,0,0,56,0,0
2025-10-10 12:50:00,60.83,56,10,25,0,4,56,52,4
2025-10-10 12:51:00,60.85,56,8,56,2,2,56,18,8
2025-10-10 12:52:00,60.87,18,5,56,0,0,56,0,16
2025-10-10 12:53:00,60.88,56,0,56,0,0,56,0,8
2025-10-10 12:54:00,60.9,56,0,10,13,0,56,0,0
2025-10-10 12:55:00,60.92,56,4,5,5,12,56,2,0
2025-10-10 12:56:00,60.93,56,18,4,8,2,52,46,0
2025-10-10 12:57:00,60.95,56,0,24,0,0,25,23,10
2025-10-10 12:58:00,60.97,4.67,2,0,6,0,46,24,2
2025-10-10 12:59:00,60.98,56,0,2,48,4,56,7,4
2025-10-10 13:00:00,61,56,10,0,56,0,56,13,0
2025-10-10 13:01:00,61.02,25,0,0,22,0,56,0,8
2025-10-10 13:02:00,61.03,56,4,0,0,8,56,2,0
2025-10-10 13:03:00,61.05,15,0,0,12,0,56,8,7
2025-10-10 13:04:00,61.07,14,4,0,0,4,32,0,2
2025-10-10 13:05:00,61.08,54,0,0,0,10,2,4,0
2025-10-10 13:06:00,61.1,56,0,4,0,30,3,0,5
2025-10-10 13:07:00,61.12,46,0,2,26,4,0,0,30
2025-10-10 13:08:00,61.13,22,6,0,21,0,0,7.33,2
2025-10-10 13:09:00,61.15,56,0,0,56,0,12,13,2
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
